SEC_TERM,COURSE_SECTIONS_ID,SEC_STATUS,SEC_COMMENTS,SEC_PRINTED_COMMENTS,SEC_START_DATE,SEC_END_DATE,SEC_SUBJECT,SEC_COURSE_NO,SEC_NO,SEC_SHORT_TITLE,SEC_MIN_CRED,CSM_START_TIME,CSM_END_TIME,CSM_MONDAY,CSM_TUESDAY,CSM_WEDNESDAY,CSM_THURSDAY,CSM_FRIDAY,CSM_SATURDAY,CSM_SUNDAY,CSM_BLDG,CSM_ROOM,CSM_INSTR_METHOD,SEC_FACULTY_INFO,STUDENTS_AND_RESERVED_SEATS,SEC_CAPACITY,SEC_SCHED_CAPACITY,WAITLIST,XL_CAPACITY,XL_WAITLIST_MAX,CHARGE_AMT_1,CHARGE_AMT_2,CHARGE_AMT_3,AR_CODE_2,AR_CODE_3,sect_AW,sect_FAR,sect_HIS,sect_LIT,sect_CEA,sect_CL,sect_CD,sect_ER,sect_PHL,sect_THE,sect_FYC,sect_GD,sect_ILC,sect_IW,sect_ND,sect_NS,sect_OC,sect_PR,sect_QA,sect_SL,sect_SS,sect_WI,sect_PS,PREREQ,SEC_FACULTY_CONSENT_FLAG,SEC_PETITION_REQD_FLAG,SEC_HIDE_IN_CATALOG,CSM_START_DATE,CSM_END_DATE,NEEDS_BUILD,SEC_OVERRIDE_CRS_REQS_FLAG,SEC_OVR_PREREG_START_DATE,SEC_OVR_ADD_START_DATE,SEC_OVR_DROP_GR_REQD_DATE,SEC_OVR_DROP_END_DATE,SEC_ACAD_LEVEL,SEC_NO_WEEKS,SEC_XLIST,SEC_GRADE_SCHEME,SEC_CRED_TYPE,SEC_REG_RETAKE_POLICY,SEC_BILLING_CRED,SEC_BILLING_METHOD,SEC_BILLING_PERIOD_TYPE,SEC_MIN_ENROLL,SEC_ONLY_PASS_NOPASS_FLAG,SEC_ALLOW_PASS_NOPASS_FLAG,SEC_ALLOW_AUDIT_FLAG,SEC_ALLOW_WAITLIST_FLAG,SEC_WAITLIST_MAX,SEC_WAITLIST_NO_DAYS,SEC_CLOSE_WAITLIST_FLAG,CSM_ROOM_SCHED_TERM,SEC_SYNONYM,SEC_COURSE,SEC_NAME,SEC_MEETING_INFO,SEC_FIRST_MEETING_DATE,SEC_LAST_MEETING_DATE,Unnamed: 95,Unnamed: 96,TEST_INDEX
2024SP,20821,A,Unknown,Unknown,Jan 17 2024,May  9 2024,HI,241,A,History Modrn Middle East,3.0,17:15:00,18:30:00,-,Y,-,Y,-,Unknown,Unknown,OCON,107,LEC,J. Fregulia,53.0,48.0,48.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,HIS,-,-,-,CD,-,-,-,-,GD,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,Unknown,19963,1739,HI-241-A,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 05:15PM - 06:30PM, O'Connell Hall, Room 107",Jan 18 2024,May  9 2024,Unknown,Unknown,334
2024SP,20745,C,Unknown,Unknown,Jan 17 2024,May  9 2024,HI,243,A,Islam Historical Perspective,3.0,17:15:00,18:30:00,-,Y,-,Y,-,Unknown,Unknown,Unknown,Unknown,LEC,J. Fregulia,0.0,30.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,HIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Needs Build,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,Unknown,19893,2694,HI-243-A,"01/17/2024-05/09/2024 Lecture Tuesday, Thursday 05:15PM - 06:30PM, Room to be Announced",Jan 17 2024,May  9 2024,Unknown,Unknown,335
2024SP,20681,A,"This course teaches the events, themes, and relevance of theýFrench revolution through student research, debates, commonýreadings, and short lectures. This course comprises the first sixýweeks of HI 314, and is primarily organized around a Reacting toýthe Past simulation game about the French Revolution, duringýwhich every student will take on a role to recreate theýconstitutional debates amidst the turmoil of 1791-1792.","This course teaches the events, themes, and relevance of theýFrench revolution through student research, debates, commonýreadings, and short lectures. This course comprises the first sixýweeks of HI 314, and is primarily organized around a Reacting toýthe Past simulation game about the French Revolution, duringýwhich every student will take on a role to recreate theýconstitutional debates amidst the turmoil of 1791-1792.",Jan 17 2024,Feb 29 2024,HI,289,A,French Revolutions Simulation,1.0,09:30:00,10:45:00,-,Y,-,Y,-,Unknown,Unknown,OCON,125,LEC,D. Pavlakis,2.0,10.0,10.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,HIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,Feb 29 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,697.0,+,INST,UL,1.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,Unknown,19838,1153,HI-289-A,"01/18/2024-02/29/2024 Lecture Tuesday, Thursday 09:30AM - 10:45AM, O'Connell Hall, Room 125",Jan 18 2024,Feb 29 2024,Unknown,Unknown,336
2024SP,20680,A,Unknown,"Violent plunderers? Swashbuckling heroes? Lawless murderers?ýPirates, it might be argued, defy a neat two-word definition.ýInstead, they challenged and served political power structuresýalthough here the proper terms is corsairs, lived, and often diedýfollowing a code of morals, and are an indelible part of manyýparts of history. This class traces piracy from antiquity to theýpresent, revealing these men and women as the nuanced historicýactors they were.",Jan 17 2024,May  9 2024,HI,289,B,A History of Piracy,3.0,15:45:00,17:00:00,-,Y,-,Y,-,Unknown,Unknown,OCON,107,LEC,J. Fregulia,33.0,30.0,30.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,HIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,702.0,+,INST,UL,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,Unknown,19837,1153,HI-289-B,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 03:45PM - 05:00PM, O'Connell Hall, Room 107",Jan 18 2024,May  9 2024,Unknown,Unknown,337
2024SP,20676,A,Unknown,Unknown,Jan 17 2024,May  9 2024,HI,309,A,Gender History,3.0,11:00:00,12:15:00,-,Y,-,Y,-,Unknown,Unknown,STCH,34,LEC,J. Fregulia,3.0,30.0,30.0,Unknown,30.0,10.0,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,HIS,-,-,CL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,696.0,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,Unknown,19835,184,HI-309-A,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 11:00AM - 12:15PM, St. Charles Hall, Room 034",Jan 18 2024,May  9 2024,Unknown,Unknown,338
2024SP,20666,A,Unknown,Unknown,Jan 17 2024,May  9 2024,HI,314,A,French Revolutions (WI),3.0,09:30:00,10:45:00,-,Y,-,Y,-,Unknown,Unknown,OCON,125,LEC,D. Pavlakis,14.0,25.0,25.0,Unknown,30.0,10.0,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,HIS,-,-,-,-,-,-,-,-,-,-,IW,-,-,-,-,-,-,-,WI,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,697.0,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19828,186,HI-314-A,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 09:30AM - 10:45AM, O'Connell Hall, Room 125",Jan 18 2024,May  9 2024,Unknown,Unknown,339
2024SP,20682,A,Unknown,Unknown,Jan 17 2024,May  9 2024,HI,322,A,Slavery and the Civil War,3.0,13:00:00,13:50:00,Y,-,Y,-,Y,Unknown,Unknown,OCON,101,LEC,D. Cash,29.0,30.0,30.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,HIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,Unknown,19839,197,HI-322-A,"01/17/2024-05/08/2024 Lecture Monday, Wednesday, Friday 01:00PM - 01:50PM, O'Connell Hall, Room 101",Jan 17 2024,May  8 2024,Unknown,Unknown,340
2024SP,20823,A,"Violent plunderers? Swashbuckling heroes? Lawless murderers?ýPirates, it might beýargued, defy a neat two-word definition. Instead, they challengedýand served politicalýpower structures although here the proper terms is corsairs,ýlived, and often diedýfollowing a code of morals, and are an indelible part of manyýparts of history. This classýtraces piracy from antiquity to the present, revealing these menýand women as theýnuanced historic actors they were.",Unknown,Jan 17 2024,May  9 2024,HI,389,B,A History of Piracy,3.0,15:45:00,17:00:00,-,Y,-,Y,-,Unknown,Unknown,OCON,107,LEC,J. Fregulia,4.0,30.0,Unknown,Unknown,30.0,10.0,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,HIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,702.0,+,INST,UL,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,Unknown,19965,1161,HI-389-B,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 03:45PM - 05:00PM, O'Connell Hall, Room 107",Jan 18 2024,May  9 2024,Unknown,Unknown,341
2024SP,20668,A,Unknown,Unknown,Jan 17 2024,May  9 2024,HI,494,A,Historiography (WI),3.0,15:45:00,17:00:00,Y,-,Y,-,-,Unknown,Unknown,OCON,125,LEC,D. Pavlakis,6.0,15.0,15.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AW,-,HIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,WI,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,N,Y,Y,10.0,3.0,Y,2024SP,19830,221,HI-494-A,"01/17/2024-05/08/2024 Lecture Monday, Wednesday 03:45PM - 05:00PM, O'Connell Hall, Room 125",Jan 17 2024,May  8 2024,Unknown,Unknown,343
2024SP,20562,A,Unknown,Unknown,Jan 17 2024,May  9 2024,HNR,250,A,Judeochristian/Medvl Thgt,3.0,18:30:00,21:00:00,-,Y,-,-,-,Unknown,Unknown,STCH,17,LEC,K. Greiner,12.0,20.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,THE,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19725,225,HNR-250-A,"01/23/2024-05/07/2024 Lecture Tuesday 06:30PM - 09:00PM, St. Charles Hall, Room 017",Jan 23 2024,May  7 2024,Unknown,Unknown,345
2024SP,20563,A,Unknown,Unknown,Jan 17 2024,May  9 2024,HNR,350,A,Restoration & Enlightment Thgt,3.0,18:30:00,21:00:00,-,-,Y,-,-,Unknown,Unknown,STCH,140,LEC,A. Street,12.0,20.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,PR,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19726,229,HNR-350-A,"01/17/2024-05/08/2024 Lecture Wednesday 06:30PM - 09:00PM, St. Charles Hall, Room 140",Jan 17 2024,May  8 2024,Unknown,Unknown,346
2024SP,20565,A,Unknown,Unknown,Jan 17 2024,May  9 2024,HNR,495,A,Honors Scholars Prog Capstone,2.0,18:30:00,20:30:00,-,-,-,Y,-,Unknown,Unknown,SIMP,234,LEC,K. Greiner,7.0,14.0,14.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,2.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19728,2198,HNR-495-A,"01/18/2024-05/09/2024 Lecture Thursday 06:30PM - 08:30PM, Simperman Hall, Room 234",Jan 18 2024,May  9 2024,Unknown,Unknown,348
2024SP,20626,A,Unknown,Unknown,Jan 17 2024,May  9 2024,HS,198,A,Intro to Health Sciences,3.0,14:15:00,15:30:00,-,Y,-,Y,-,Unknown,Unknown,SIMP,101,LEC,K. Parsley,43.0,60.0,60.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19788,719,HS-198-A,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 02:15PM - 03:30PM, Simperman Hall, Room 101",Jan 18 2024,May  9 2024,Unknown,Unknown,350
2024SP,20627,A,Unknown,Unknown,Jan 17 2024,May  9 2024,HS,230,A,Intro to Epidemiology,3.0,11:00:00,12:15:00,-,Y,-,Y,-,Unknown,Unknown,SIMP,312,LEC,G. Schafer,22.0,24.0,22.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Y,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19789,721,HS-230-A,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 11:00AM - 12:15PM, Simperman Hall, Room 312",Jan 18 2024,May  9 2024,Unknown,Unknown,351
2024SP,20748,A,Unknown,Unknown,Jan 17 2024,May  9 2024,HS,303,A,Public Health Nutrition,3.0,09:30:00,10:45:00,-,Y,-,Y,-,Unknown,Unknown,SIMP,312,LEC,G. Schafer,14.0,22.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,Unknown,19896,1863,HS-303-A,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 09:30AM - 10:45AM, Simperman Hall, Room 312",Jan 18 2024,May  9 2024,Unknown,Unknown,352
2024SP,20628,A,Unknown,Unknown,Jan 17 2024,May  9 2024,HS,307,A,Evidnce Based Rsrch Methd(WI),3.0,09:00:00,09:50:00,Y,-,-,-,-,Unknown,Unknown,STCH,44,LEC,G. Schafer,18.0,18.0,18.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AW,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,WI,-,Y,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,N,Y,Y,10.0,3.0,Y,2024SP,19790,723,HS-307-A,"01/17/2024-05/09/2024 Lecture Monday 09:00AM - 09:50AM, St. Charles Hall, Room 044 (more)...",Jan 17 2024,May  8 2024,Unknown,Unknown,353
2024SP,20629,A,Unknown,Unknown,Jan 17 2024,May  9 2024,HS,405,A,Senior Seminar (WI),1.0,13:00:00,13:50:00,Y,-,-,-,-,Unknown,Unknown,SIMP,106,SEM,K. Parsley,7.0,20.0,20.0,Unknown,20.0,10.0,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,CL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,WI,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,687.0,+,INST,R2,1.0,T,T,4,N,N,Y,Y,10.0,3.0,Y,2024SP,19791,725,HS-405-A,"01/22/2024-05/06/2024 Seminar Monday 01:00PM - 01:50PM, Simperman Hall, Room 106",Jan 22 2024,May  6 2024,Unknown,Unknown,355
2024SP,20630,A,Unknown,Unknown,Jan 17 2024,May  9 2024,HS,413,A,Exercise Physiology/Human Perf,3.0,08:00:00,09:15:00,-,Y,-,Y,-,Unknown,Unknown,PECT,100,LEC,K. Ward,9.0,14.0,14.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,N,Y,Y,10.0,3.0,Y,2024SP,19792,2222,HS-413-A,"01/17/2024-05/09/2024 Lecture Tuesday, Thursday 08:00AM - 09:15AM, PE Center, Room 100",Jan 18 2024,May  9 2024,Unknown,Unknown,356
2024SP,20833,A,Unknown,Unknown,Jan 17 2024,May  9 2024,LAS,185,A,Career Exploration Fr/So Stdnt,1.0,09:00:00,09:50:00,Y,-,-,-,-,Unknown,Unknown,STCH,18,LEC,R. Walsh,0.0,25.0,25.0,Unknown,Unknown,Unknown,40.0,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,1.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,Unknown,19974,296,LAS-185-A,"01/22/2024-05/06/2024 Lecture Monday 09:00AM - 09:50AM, St. Charles Hall, Room 018",Jan 22 2024,May  6 2024,Unknown,Unknown,361
2024SP,20834,A,Unknown,Unknown,Jan 17 2024,May  9 2024,LAS,185,B,Career Exploration Fr/So Stdnt,1.0,13:00:00,13:50:00,Y,-,-,-,-,Unknown,Unknown,STCH,17,LEC,R. Walsh,6.0,25.0,25.0,Unknown,Unknown,Unknown,40.0,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,1.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,Unknown,19975,296,LAS-185-B,"01/22/2024-05/06/2024 Lecture Monday 01:00PM - 01:50PM, St. Charles Hall, Room 017",Jan 22 2024,May  6 2024,Unknown,Unknown,362
2024SP,20843,A,Unknown,Unknown,Jan 17 2024,May  9 2024,LAS,490,A,Job Search Course,1.0,09:00:00,09:50:00,-,-,Y,-,-,Unknown,Unknown,STCH,18,LEC,R. Walsh,0.0,25.0,25.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,1.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,Unknown,19982,2728,LAS-490-A,"01/17/2024-05/08/2024 Lecture Wednesday 09:00AM - 09:50AM, St. Charles Hall, Room 018",Jan 17 2024,May  8 2024,Unknown,Unknown,366
2024SP,20844,A,Unknown,Unknown,Jan 17 2024,May  9 2024,LAS,490,B,Job Search Course,1.0,13:00:00,13:50:00,-,-,Y,-,-,Unknown,Unknown,STCH,17,LEC,R. Walsh,2.0,25.0,25.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,1.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,Unknown,19983,2728,LAS-490-B,"01/17/2024-05/08/2024 Lecture Wednesday 01:00PM - 01:50PM, St. Charles Hall, Room 017",Jan 17 2024,May  8 2024,Unknown,Unknown,367
2024SP,20368,A,Unknown,Unknown,Jan 17 2024,May  9 2024,MA,112,A,Precalculus: Function & Graphs,3.0,09:00:00,09:50:00,Y,-,Y,-,Y,Unknown,Unknown,CENG,201,LEC,M. Keeffe,8.0,20.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,QA,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19534,300,MA-112-A,"01/17/2024-05/08/2024 Lecture Monday, Wednesday, Friday 09:00AM - 09:50AM, Civil Engineering Building, Room 201",Jan 17 2024,May  8 2024,Unknown,Unknown,368
2024SP,20369,A,Unknown,Unknown,Jan 17 2024,May  9 2024,MA,117,A,Diff Equations and Lin Algebra,3.0,09:00:00,09:50:00,Y,-,Y,-,Y,Unknown,Unknown,SIMP,314,LEC,A. Szpilka,23.0,24.0,24.0,Unknown,Unknown,Unknown,15.0,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,QA,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19535,36,MA-117-A,"01/17/2024-05/08/2024 Lecture Monday, Wednesday, Friday 09:00AM - 09:50AM, Simperman Hall, Room 314",Jan 17 2024,May  8 2024,Unknown,Unknown,369
2024SP,20370,A,Unknown,Unknown,Jan 17 2024,May  9 2024,MA,122,A,Integral Calculus,3.0,09:00:00,09:50:00,Y,-,Y,-,Y,Unknown,Unknown,SIMP,108,LEC,M. Trudnowski,7.0,24.0,24.0,Unknown,Unknown,Unknown,30.0,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Y,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19536,152,MA-122-A,"01/17/2024-05/08/2024 Lecture Monday, Wednesday, Friday 09:00AM - 09:50AM, Simperman Hall, Room 108",Jan 17 2024,May  8 2024,Unknown,Unknown,370
2024SP,20371,A,Unknown,Unknown,Jan 17 2024,May  9 2024,MA,122,B,Integral Calculus,3.0,13:00:00,13:50:00,Y,-,Y,-,Y,Unknown,Unknown,SIMP,108,LEC,M. Trudnowski,7.0,24.0,24.0,Unknown,Unknown,Unknown,30.0,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Y,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19537,152,MA-122-B,"01/17/2024-05/08/2024 Lecture Monday, Wednesday, Friday 01:00PM - 01:50PM, Simperman Hall, Room 108",Jan 17 2024,May  8 2024,Unknown,Unknown,371
2024SP,20372,C,Unknown,Unknown,Jan 17 2024,May  9 2024,MA,131,A,Calculus Single Variable Funct,4.0,10:00:00,10:50:00,Y,-,Y,-,Y,Unknown,Unknown,OCON,106,LEC,M. Trudnowski,0.0,30.0,30.0,Unknown,Unknown,Unknown,30.0,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,QA,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Needs Build,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,4.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19538,154,MA-131-A,"01/17/2024-05/09/2024 Lecture Monday, Wednesday, Friday 10:00AM - 10:50AM, O'Connell Hall, Room 106 (more)...",Jan 17 2024,May  9 2024,Unknown,Unknown,372
2024SP,20373,A,Unknown,Unknown,Jan 17 2024,May  9 2024,MA,141,A,Intro to Mathematical Modeling,4.0,09:00:00,09:50:00,Y,-,Y,-,Y,Unknown,Unknown,OCON,101,LEC,K. Cline,17.0,30.0,30.0,Unknown,Unknown,Unknown,30.0,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,4.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19539,1917,MA-141-A,"01/17/2024-05/09/2024 Lecture Monday, Wednesday, Friday 09:00AM - 09:50AM, O'Connell Hall, Room 101 (more)...",Jan 17 2024,May  9 2024,Unknown,Unknown,374
